Face,Value
3317,-0.455442379532818
3318,-0.45533436795034943
3319,-0.45658415576189243
3320,-0.4121025295308824
3321,-0.3986603780821172
3322,-0.39582010009593943
3323,-0.38366659823088584
3324,-0.38152539419040293
3325,-0.37926982714955315
3326,-0.4848906198360324
3327,-0.48669009584584066
3328,-0.47862342243340006
3329,-0.4981383700191169
3330,-0.4890643522202533
3331,-0.4497709811743928
3332,-0.4250371793037348
3333,-0.4426755529017694
3334,-0.4477394800383379
3335,-0.41639669707674853
3336,-0.4585319293877544
3337,-0.47521920593795125
3338,-0.4633910742751708
3339,-0.4730492351912756
3340,-0.47235176111733135
3341,-0.4301398730942944
3342,-0.42999724479055085
3343,-0.4630237481948398
3344,-0.46665333183681507
3345,-0.4870514513395014
3346,-0.4977886153991622
3347,-0.4304695981691768
3348,-0.4298344122451878
3349,-0.4039363301749879
3350,-0.4700021235544561
3351,-0.486688409320696
3352,-0.49005510552427484
3353,-0.45827140396517274
3354,-0.4938465527743335
3355,-0.4859609983921927
3356,-0.49102918319643724
3357,-0.49528618858197926
3358,-0.49273818156308674
3359,-0.4913352432253543
3360,-0.48086598138772496
3361,-0.49940035421680923
3362,-0.47981660946991717
3363,-0.4818007157637771
3364,-0.44044313594564133
3365,-0.4460813545218722
3366,-0.46591513221181996
3367,-0.48997398885208976
3368,-0.48308519034783504
3369,-0.4691380290329918
3370,-0.47545983053199675
3371,-0.49000039906021436
3372,-0.48434600828592034
3373,-0.47722706188303365
3374,-0.47996489814912513
3375,-0.486729452980597
3376,-0.4303771252458148
3377,-0.49626369997414344
3378,-0.4976687929497561
3379,-0.4254846811894195
3380,-0.48662479094562744
3381,-0.46837941307893843
3382,-0.4133677712116315
3383,-0.46521403239214404
3384,-0.45631879549008875
3385,-0.4714282818479341
3386,-0.48499943950689
3387,-0.4867415974808002
3388,-0.44379411973552546
3389,-0.42346211708410264
3390,-0.4828685846627793
3391,-0.4884082355559927
3392,-0.4958144230227786
3393,-0.4555427849680908
3394,-0.47743864209794085
3395,-0.46071059480153426
3396,-0.4703045895220391
3397,-0.46681221547936685
3398,-0.4857440544246141
3399,-0.49531021613707343
3400,-0.45051133092638573
3401,-0.4992899345078639
3402,-0.4801367715095979
3403,-0.47980565825973626
3404,-0.44069886264271024
3405,-0.4764306091057278
3406,-0.44248401931097225
3407,-0.4550459406643279
3408,-0.49359952552474656
3409,-0.4481971034215291
3410,-0.46544741205200113
3411,-0.5021027356900188
3412,-0.47184114732083166
3413,-0.48525879012091955
3414,-0.48114266660021165
3415,-0.4935278562472054
3416,-0.4622737774295078
3417,-0.47872836692797976
3418,-0.5045416807517417
3419,-0.3837823818240668
3420,-0.38711513567309996
3421,-0.46426816040446156
3422,-0.4961505927754832
3423,-0.4494644451645941
3424,-0.45216241512922317
3425,-0.4998676409358022
3426,-0.4167018936692977
3427,-0.39020803395707393
3428,-0.3892907170832915
3429,-0.3894711950923145
3430,-0.3926024038909537
3431,-0.4848481045850031
3432,-0.4651317403280493
3433,-0.46717543571333825
3434,-0.4461049556807046
3435,-0.4747964055873713
3436,-0.4501672300658866
3437,-0.4525278459030884
3438,-0.4499282485170449
3439,-0.46113409502737396
3440,-0.4203780216081337
3441,-0.3874381274458683
3442,-0.3928331689084033
3443,-0.3948467824120589
3444,-0.48219608501391237
3445,-0.4758908612347339
3446,-0.3893710347249386
3447,-0.3918932731905671
3448,-0.39332233972758573
3449,-0.3968995187798203
3450,-0.4769042477726839
3451,-0.47311107781037726
3452,-0.46482211069685836
3453,-0.47283585710945836
3454,-0.39429598742470673
3455,-0.4005609192735533
3456,-0.43413733353888556
3457,-0.4362959007858038
3458,-0.44459749896399386
3459,-0.45511287474731016
3460,-0.49511068324905616
3461,-0.47578540993009155
3462,-0.4753801695611623
3463,-0.445753845846832
3464,-0.45780478002548125
3465,-0.46018689202223717
3466,-0.5014716565928974
3467,-0.3983306686087918
3468,-0.4003149678343834
3469,-0.4689928577297029
3470,-0.45220193591642865
3471,-0.4426612121669074
3472,-0.42950036567456634
3473,-0.42153164366050205
3474,-0.4265060563760364
3475,-0.4931363074258501
3476,-0.4461384256507471
3477,-0.4537510757686339
3478,-0.49843254008406457
3479,-0.44387197580575677
3480,-0.45877761741847234
3481,-0.4481396706085092
3482,-0.4310932145008695
3483,-0.47489460763521957
3484,-0.3721676788473496
3485,-0.4639991730172229
3486,-0.46649734062513887
3487,-0.46618227000675877
3488,-0.40252307010884175
3489,-0.40411858954325347
3490,-0.4327877008687615
3491,-0.4021250751724752
3492,-0.5000073671423041
3493,-0.4857850698111624
3494,-0.4754702185393478
3495,-0.4619496234001416
3496,-0.4712227726703661
3497,-0.4938007638176341
3498,-0.4732859033261408
3499,-0.4183174811225048
3500,-0.500617265179997
3501,-0.49636584391736305
3502,-0.47068055872884446
3503,-0.4974673021324723
3504,-0.4411610805295327
3505,-0.46769199952731805
3506,-0.41154130009366535
3507,-0.45966847578807446
3508,-0.4467248206102285
3509,-0.399080688155018
3510,-0.4984723431370168
3511,-0.40584649498872455
3512,-0.43842641616517497
3513,-0.4373739802988061
3514,-0.47870837960191687
3515,-0.47876446438443704
3516,-0.47905719835871885
3517,-0.4586974019899462
3518,-0.4850031095511425
3519,-0.4131498742801509
3520,-0.41560707220233173
3521,-0.4189205956889104
3522,-0.4157749903193373
3523,-0.49354091343666867
3524,-0.41199993926496714
3525,-0.47142472418842457
3526,-0.42791362221910895
3527,-0.46499202919816246
3528,-0.48703081167615103
3529,-0.4807292294060019
3530,-0.4678720761866957
3531,-0.46991492469384094
3532,-0.48109144588459607
3533,-0.4454161617941621
3534,-0.39243646735347865
3535,-0.4268329911050765
3536,-0.4800507761082637
3537,-0.40853395306854606
3538,-0.4118612848650018
3539,-0.41161635210332775
3540,-0.4134879504312931
3541,-0.46904191129456013
3542,-0.46710031147741105
3543,-0.4899465146332204
3544,-0.4835919735913459
3545,-0.49456190818007767
3546,-0.40715371292090735
3547,-0.4091225732281718
3548,-0.4100544000015008
3549,-0.42233595475728375
3550,-0.46017153662175697
3551,-0.47841910526299136
3552,-0.49285528684208685
3553,-0.4881860070062103
3554,-0.4159804158068074
3555,-0.41786607216202354
3556,-0.4253490573945253
3557,-0.47701828027467835
3558,-0.4955302339104468
3559,-0.445054596914157
3560,-0.4232026365271295
3561,-0.4477892746683158
3562,-0.4077362785329597
3563,-0.4099717846453328
3564,-0.42314693655077357
3565,-0.4304768682197942
3566,-0.47300542256272005
3567,-0.4673486788852245
3568,-0.40571457887740886
3569,-0.41408922924610647
3570,-0.41214577296400307
3571,-0.4168043935036958
3572,-0.42139364937104656
3573,-0.44093878346688026
3574,-0.45835160243081813
3575,-0.42657268971348344
3576,-0.5029747265396095
3577,-0.43972476052637877
3578,-0.4507761711334448
3579,-0.5016755246809574
3580,-0.49398557631019296
3581,-0.44913201821835247
3582,-0.40562388244693565
3583,-0.4136092411624208
3584,-0.42779723771766465
3585,-0.41124009766361497
3586,-0.4206202935108756
3587,-0.4233238930230101
3588,-0.4265169897371275
3589,-0.430575120626797
3590,-0.4711255602036832
3591,-0.43537228064305894
3592,-0.45366875258286526
3593,-0.48730898345848245
3594,-0.4166822985586425
3595,-0.41660427209461465
3596,-0.420165405731218
3597,-0.4217805152552438
3598,-0.4312705687701624
3599,-0.4335814014191297
3600,-0.3669384155187348
3601,-0.4528643013528712
3602,-0.4986730992854819
3603,-0.4557115277918899
3604,-0.39857041670487403
3605,-0.4678438419674053
3606,-0.46805941159419584
3607,-0.4429939241109854
3608,-0.42584407701085675
3609,-0.46711246228876924
3610,-0.4160522594879604
3611,-0.4288863731773313
3612,-0.41331203663585536
3613,-0.4585047000780896
3614,-0.4858156098740365
3615,-0.483715611273726
3616,-0.46449393217475715
3617,-0.42661490206875197
3618,-0.42884259649005246
3619,-0.4317199560628196
3620,-0.4392397112638504
3621,-0.4751653281266302
3622,-0.47336784833230583
3623,-0.462122240334683
3624,-0.4678001890877259
3625,-0.4847150930012754
3626,-0.4248190682450134
3627,-0.47730446082022904
3628,-0.5037028662508135
3629,-0.48028294851909453
3630,-0.47841914573652883
3631,-0.48269066846065983
3632,-0.4818953957165956
3633,-0.4659008006651923
3634,-0.47230080875310104
3635,-0.4922177132098744
3636,-0.442505444503751
3637,-0.433976753570615
3638,-0.4799227697478697
3639,-0.4732889555914654
3640,-0.432436603169136
3641,-0.469634880845233
3642,-0.4205807653059907
3643,-0.4894020038978511
3644,-0.42637431717168034
3645,-0.4760265630888838
3646,-0.468930639608016
3647,-0.461580162909738
3648,-0.4006217701507489
3649,-0.4269498555463871
3650,-0.43390003505494174
3651,-0.43653037987037036
3652,-0.43630418297810314
3653,-0.43907349841387244
3654,-0.4402516023548442
3655,-0.4360763153274596
3656,-0.474999748750864
3657,-0.49592102779680675
3658,-0.40712622627137085
3659,-0.4944433134285062
3660,-0.49020944904880975
3661,-0.42190904324399287
3662,-0.42320395872098765
3663,-0.42923602282724094
3664,-0.429178813937589
3665,-0.431114082312487
3666,-0.4331163513461562
3667,-0.4344500725918148
3668,-0.453189508486731
3669,-0.4831026203196638
3670,-0.4398596764662899
3671,-0.4986193362554026
3672,-0.4770211721366345
3673,-0.4485156152071154
3674,-0.42387092887660693
3675,-0.43937416417383995
3676,-0.47799627563334196
3677,-0.4333931092829344
3678,-0.5005113832647385
3679,-0.42365195107563797
3680,-0.42356233716445413
3681,-0.43864871940547384
3682,-0.42703398464491293
3683,-0.4284405929010153
3684,-0.4413718554270045
3685,-0.432221416900999
3686,-0.42027239333560623
3687,-0.4920223867615394
3688,-0.43791442681789156
3689,-0.4763847342873342
3690,-0.47984821323715504
3691,-0.412471742372343
3692,-0.39527172725473564
3693,-0.40310716515814554
3694,-0.4207899111709446
3695,-0.4050628734840456
3696,-0.40547119017777605
3697,-0.39726037056033464
3698,-0.413702399562744
3699,-0.4123574385078741
3700,-0.3980638056077938
3701,-0.407607629204297
3702,-0.47695541067549946
3703,-0.3958223104848797
3704,-0.39667669235022446
3705,-0.504917709345366
3706,-0.3941225461319144
3707,-0.5044011428618869
3708,-0.5047467715471755
3709,-0.42995585280768056
3710,-0.3902887638989074
3711,-0.5039756506478826
3712,-0.5032554154165382
3713,-0.44409733478218416
3714,-0.5043300407785728
3715,-0.5044086530527636
3716,-0.44270194516954814
3717,-0.5005405618342311
3718,-0.4237940704932645
3719,-0.41336223554373
3720,-0.4251514015363631
3721,-0.4821496758743346
3722,-0.46051655520219087
3723,-0.5038086374317214
3724,-0.4700976004498607
3725,-0.47009418741107867
3726,-0.42731530528269374
3727,-0.4297696881931889
3728,-0.3995418860556083
3729,-0.42387806664291383
3730,-0.422335147312538
3731,-0.5029029016804919
3732,-0.5020126785268536
3733,-0.5032273040786143
3734,-0.5008032637612881
3735,-0.42446588791720186
3736,-0.4226761496624436
3737,-0.42600272093366814
3738,-0.43208121759085577
3739,-0.42580534679725357
3740,-0.38736818827025316
3741,-0.5016369997528344
3742,-0.5025387427924893
3743,-0.5007899573181477
3744,-0.502122628627849
3745,-0.4809389747211654
3746,-0.4790026714989271
3747,-0.43923797386662033
3748,-0.39463637188540096
3749,-0.4423144144603082
3750,-0.43078723454952234
3751,-0.46095814286776243
3752,-0.5000342446741736
3753,-0.4986407378701554
3754,-0.3994045977192999
3755,-0.3966400404584689
3756,-0.3962855359041891
3757,-0.39594635340999335
3758,-0.39469587018684565
3759,-0.4300317809243972
3760,-0.4043012645922421
3761,-0.4631736581523686
3762,-0.4251681531651532
3763,-0.40423971572712564
3764,-0.5004817926300001
3765,-0.39099385058891606
3766,-0.42623214750953825
3767,-0.42553938723133866
3768,-0.44305380389913074
3769,-0.4093102434849949
3770,-0.40689336802702614
3771,-0.38881053595573994
3772,-0.4998263725314378
3773,-0.5001515221332103
3774,-0.39978723049938175
3775,-0.4087080724848542
3776,-0.45343929535542454
3777,-0.4529195383353768
3778,-0.4295745066168019
3779,-0.43181576268798744
3780,-0.4348017531875345
3781,-0.4041856915524706
3782,-0.43617327637823866
3783,-0.4347447166542204
3784,-0.4503813984342469
3785,-0.4386951357741202
3786,-0.4385494532914609
3787,-0.3876913423220652
3788,-0.49994283177296156
3789,-0.49936574359622105
3790,-0.4990916206456418
3791,-0.46249647280297895
3792,-0.44011911095192335
3793,-0.4235509319923325
3794,-0.4951230981801986
3795,-0.45963453679765665
3796,-0.43942644909099293
3797,-0.43977133850367084
3798,-0.42867241428207775
3799,-0.465980100310861
3800,-0.4426824211314202
3801,-0.49653070130565613
3802,-0.4348640028101975
3803,-0.44172776704409894
3804,-0.4192817276551617
3805,-0.4985127068901763
3806,-0.4986796953039468
3807,-0.3965956453321262
3808,-0.4412408407952071
3809,-0.49448107385001155
3810,-0.4328228736044221
3811,-0.497828484176627
3812,-0.45583554662255193
3813,-0.42149461550943035
3814,-0.49182851511693526
3815,-0.4006809679539523
3816,-0.4395415118668086
3817,-0.4112348773447119
3818,-0.43869302216674416
3819,-0.4014414972874126
3820,-0.44295224630770247
3821,-0.41671911893358665
3822,-0.392891461727818
3823,-0.44481149885288424
3824,-0.4457166441385317
3825,-0.3852060938237483
3826,-0.41803236305474717
3827,-0.426669770442961
3828,-0.4130797783858271
3829,-0.3441393873605705
3830,-0.4487615364163691
3831,-0.43670872110939984
3832,-0.4337959561037532
3833,-0.43807553859413345
3834,-0.40402766113482064
3835,-0.49382598689167806
3836,-0.42086249018888094
3837,-0.4472183565409158
3838,-0.43509754463182526
3839,-0.4248780419582506
3840,-0.4322649810506749
3841,-0.4382345780771438
3842,-0.4998765968554208
3843,-0.4440550447507525
3844,-0.4068917364517561
3845,-0.40463300901510263
3846,-0.4962779540610007
3847,-0.49668839136390225
3848,-0.4417536412575533
3849,-0.4001696021393202
3850,-0.447073120146601
3851,-0.4658965747719384
3852,-0.402452309390561
3853,-0.4435746462741264
3854,-0.49949278855778606
3855,-0.4804159044705116
3856,-0.4027239094047077
3857,-0.5011140880730527
3858,-0.4309160306199263
3859,-0.4956706020139707
3860,-0.49261866247721686
3861,-0.4352443339339491
3862,-0.437028791948125
3863,-0.43722800420426416
3864,-0.49821321417340375
3865,-0.49597349194639184
3866,-0.43841571729178536
3867,-0.4194309478254667
3868,-0.42871814869099567
3869,-0.4037085921714226
3870,-0.5011500769407395
3871,-0.5011513257196833
3872,-0.4651712092904459
3873,-0.49858376632034945
3874,-0.49775653326198466
3875,-0.48249994485349096
3876,-0.44406885755485215
3877,-0.4396645025045148
3878,-0.42601756979551914
3879,-0.44823788699716577
3880,-0.446980751267676
3881,-0.5009432618956313
3882,-0.4972816004576379
3883,-0.49482525508738356
3884,-0.43003106877431607
3885,-0.4024860856891821
3886,-0.40126535383139855
3887,-0.5004665533110089
3888,-0.5008918104018413
3889,-0.5007959332741778
3890,-0.4993263030227157
3891,-0.49814855045056766
3892,-0.49862735948059367
3893,-0.4975156070146897
3894,-0.49683167684836066
3895,-0.49567001183620735
3896,-0.49475664245417444
3897,-0.45027893019086734
3898,-0.4274760348557915
3899,-0.44715741409139514
3900,-0.4317470145414575
3901,-0.42875774554723506
3902,-0.4208853640100753
3903,-0.49977816302375205
3904,-0.498747292201837
3905,-0.49268253585968175
3906,-0.3757867880501842
3907,-0.4088266458910527
3908,-0.4545634212815086
3909,-0.4436072568494307
3910,-0.43335769051409695
3911,-0.4321168591323068
3912,-0.5003348301187361
3913,-0.5002389529910728
3914,-0.4990668184129567
3915,-0.45171301930844915
3916,-0.44782973865238995
3917,-0.483455649756208
3918,-0.47140031614729855
3919,-0.44574512772035924
3920,-0.4974772562648029
3921,-0.4936119238246221
3922,-0.49585301639028795
3923,-0.45166991112008853
3924,-0.44985867092430487
3925,-0.4485148710781303
3926,-0.44396645073524227
3927,-0.36682167975321817
3928,-0.43435858895607793
3929,-0.49969664254632545
3930,-0.44894569338122836
3931,-0.44903806226015325
3932,-0.44632096268113813
3933,-0.4991756082022574
3934,-0.4994380388227972
3935,-0.49910056999761077
3936,-0.49737705447395025
3937,-0.4967421147161641
3938,-0.4911481349306535
3939,-0.45886369473404703
3940,-0.48842750578408484
3941,-0.5026917631939515
3942,-0.4819210377517116
3943,-0.41681014120829696
3944,-0.4698905161373617
3945,-0.4091964107345165
3946,-0.43622389215855
3947,-0.39732351716903813
3948,-0.4987052774374883
3949,-0.4984636750824703
3950,-0.4979297280767649
3951,-0.49322863915691206
3952,-0.3996657282406584
3953,-0.44993049591809203
3954,-0.44692089640920196
3955,-0.3936690355309252
3956,-0.49905861183246003
3957,-0.49496814252268156
3958,-0.49564462480205895
3959,-0.49493919784336854
3960,-0.49244708095190276
3961,-0.49133102219474906
3962,-0.4893480993324351
3963,-0.41167225137113633
3964,-0.43661340266377646
3965,-0.43323881914373413
3966,-0.47532620520545715
3967,-0.49827861330982154
3968,-0.4976273097226589
3969,-0.4981917380474353
3970,-0.49679855984077176
3971,-0.49581139663978285
3972,-0.42782456624878923
3973,-0.4554241354928794
3974,-0.4945848652682094
3975,-0.4972295072272268
3976,-0.49711377033260584
3977,-0.4976966257426319
3978,-0.4957222601829839
3979,-0.4949176057318461
3980,-0.49507163973799734
3981,-0.4936425437936256
3982,-0.4920637962841927
3983,-0.43831115217645816
3984,-0.43638860108645555
3985,-0.43416610133459727
3986,-0.4138196710191108
3987,-0.4968559808891552
3988,-0.4939107546085056
3989,-0.44912179941119684
3990,-0.4575177904467311
3991,-0.4010001406736475
3992,-0.49628674892922414
3993,-0.4958068748065605
3994,-0.49286373713584736
3995,-0.4925976252446857
3996,-0.4933833704046969
3997,-0.49210231282220657
3998,-0.49287310733236317
3999,-0.4917069064107496
4000,-0.48932790109691054
4001,-0.4884721299675047
4002,-0.4437932100687028
4003,-0.4460509054075524
4004,-0.4281147151103462
4005,-0.40333056134330386
4006,-0.47052690389768737
4007,-0.47421021304116184
4008,-0.500019299615969
4009,-0.38356594054546783
4010,-0.48644165578680415
4011,-0.4963590897457368
4012,-0.4944154949317802
4013,-0.49091653797694706
4014,-0.4893994578873102
4015,-0.4873030963601179
4016,-0.42341735253951623
4017,-0.4139923698226225
4018,-0.42118517152833884
4019,-0.44982746962514913
4020,-0.4747721707618497
4021,-0.4360747372497487
4022,-0.3935979900726551
4023,-0.4094172269976342
4024,-0.43219375249159975
4025,-0.41321777725784964
4026,-0.49604513812563417
4027,-0.495937957907528
4028,-0.49568647733601684
4029,-0.4960448936077974
4030,-0.49150584314183704
4031,-0.49063617030585616
4032,-0.49044227155242304
4033,-0.4516007505400501
4034,-0.45264494822819473
4035,-0.4152359918328148
4036,-0.4719596160768396
4037,-0.4288682813795421
4038,-0.3891800576994003
4039,-0.49497560526731776
4040,-0.49375672060235437
4041,-0.44911849316754676
4042,-0.4709545848478758
4043,-0.471276996664759
4044,-0.40186527184739035
4045,-0.4067446714739289
4046,-0.49455217249237743
4047,-0.4945026009557285
4048,-0.49486101722750914
4049,-0.49324402934722705
4050,-0.4882868467348622
4051,-0.4877022565303603
4052,-0.4482645713032664
4053,-0.4757202232983069
4054,-0.40158307534921084
4055,-0.44633775037053475
4056,-0.4930338732063287
4057,-0.4908483421916279
4058,-0.49052735459893587
4059,-0.48580748018988823
4060,-0.4855802578634248
4061,-0.4414257423265279
4062,-0.47326246500233093
4063,-0.4018760533097639
4064,-0.4521206427907454
4065,-0.4249632523870299
4066,-0.4941829340773945
4067,-0.4933804773020419
4068,-0.4932228334217838
4069,-0.4936859784299972
4070,-0.49287292911722463
4071,-0.44138873363572984
4072,-0.4691936476861583
4073,-0.4768508788017931
4074,-0.43354541885632525
4075,-0.426957291342737
4076,-0.4937991253622731
4077,-0.4937458657526761
4078,-0.4888516489701149
4079,-0.48718993749243195
4080,-0.49234120091345335
4081,-0.4934070759352205
4082,-0.4919477055674764
4083,-0.49115524811860706
4084,-0.49200107293408
4085,-0.4914464285389641
4086,-0.44417021679725194
4087,-0.44859475786753017
4088,-0.49345003873297283
4089,-0.49262490596378955
4090,-0.4931609466336888
4091,-0.49179443361202174
4092,-0.4889352358025005
4093,-0.4859990045199361
4094,-0.40623380595923875
4095,-0.49590807224570305
4096,-0.4707316963615036
4097,-0.4387658914571018
4098,-0.3948778924459327
4099,-0.4927870532778243
4100,-0.4916602031004682
4101,-0.4896579592241556
4102,-0.48937385116728055
4103,-0.4881292030096605
4104,-0.48395398925109157
4105,-0.47025621864506045
4106,-0.4093016647213333
4107,-0.40106498738060964
4108,-0.49098086125989737
4109,-0.49232233922881036
4110,-0.49180831143604803
4111,-0.49104463368902224
4112,-0.48546033535328476
4113,-0.4846401771537073
4114,-0.4319677520374054
4115,-0.41102955711079375
4116,-0.46731116658111255
4117,-0.4910795526583142
4118,-0.491125432548044
4119,-0.49186397761152656
4120,-0.49006333621411874
4121,-0.4862144752750018
4122,-0.485175317136379
4123,-0.4841015079870559
4124,-0.3846159890030086
4125,-0.4452668093843734
4126,-0.4304844901711053
4127,-0.48750085317773695
4128,-0.4495294375351921
4129,-0.449727979073544
4130,-0.40741569388998705
4131,-0.3868320074938884
4132,-0.3983366304927121
4133,-0.4887100471508135
4134,-0.4899790751258198
4135,-0.49005473181752784
4136,-0.48935308430647034
4137,-0.4896418289213556
4138,-0.4876184809498249
4139,-0.48548726196882064
4140,-0.49667222321413806
4141,-0.47990302897367904
4142,-0.38537258259546076
4143,-0.4769708750491836
4144,-0.44592934349095087
4145,-0.4888633328150939
4146,-0.4892257496826755
4147,-0.49044328863129655
4148,-0.4887879705457663
4149,-0.4882086203110581
4150,-0.48793357019350125
4151,-0.4759996872157172
4152,-0.4531265304920429
4153,-0.44027465131508886
4154,-0.4888982084237341
4155,-0.4859676070787158
4156,-0.4823744917261197
4157,-0.4807686905816539
4158,-0.391597246589507
4159,-0.42775056574688924
4160,-0.48845562870048537
4161,-0.488150849815806
4162,-0.4879648611537532
4163,-0.4840464807636618
4164,-0.4838641214213721
4165,-0.444168847847725
4166,-0.4637777969760779
4167,-0.4155495977078763
4168,-0.4051888523350378
4169,-0.42413789361182525
4170,-0.43411302978532923
4171,-0.4181249805766278
4172,-0.48705087147682447
4173,-0.4856520990388999
4174,-0.48669985471488597
4175,-0.4842334662479777
4176,-0.4850374791748176
4177,-0.4842029947171451
4178,-0.4368704100222051
4179,-0.42682278447306704
4180,-0.48860772064480895
4181,-0.4880162645790256
4182,-0.4875980851517702
4183,-0.48276403857147976
4184,-0.482400430412213
4185,-0.48240671586375594
4186,-0.4816519937959371
4187,-0.4290235727517608
4188,-0.44313784803198714
4189,-0.4418987085751338
4190,-0.4823223944368069
4191,-0.4865880092307185
4192,-0.48601170773026964
4193,-0.4810463184219828
4194,-0.4248298831631529
4195,-0.4348635888266296
4196,-0.458002731202307
4197,-0.46042430168266396
4198,-0.4463936901930765
4199,-0.43140410672740964
4200,-0.46881085028655384
4201,-0.48627978855018245
4202,-0.48376095173879646
4203,-0.45082468869184034
4204,-0.4326284722911726
4205,-0.5000373843568892
4206,-0.44366162142482707
4207,-0.40286423490350254
4208,-0.47896585437690636
4209,-0.46798804457616616
4210,-0.4410491345532123
4211,-0.4399735595724197
4212,-0.44812096511767335
4213,-0.4858570343870339
4214,-0.4857936664234909
4215,-0.48604532475370715
4216,-0.48424468633711054
4217,-0.48628463250783754
4218,-0.4869203510759994
4219,-0.4864014341616028
4220,-0.48506010798533045
4221,-0.4792057478366048
4222,-0.4832964877764369
4223,-0.4389032413031481
4224,-0.40914360191303367
4225,-0.47954281938244553
4226,-0.41538717607001036
4227,-0.4526320140110787
4228,-0.4445380107799423
4229,-0.4062949083630342
4230,-0.48470834365981674
4231,-0.4836893315650788
4232,-0.48477646593834217
4233,-0.48245883391541217
4234,-0.48138859164053044
4235,-0.4796230088945304
4236,-0.4208884056324524
4237,-0.43321575711214133
4238,-0.414863006858577
4239,-0.4279157207522235
4240,-0.4402090744891239
4241,-0.43999129556303135
4242,-0.4384798393741183
4243,-0.43964835822078285
4244,-0.4404820287282593
4245,-0.41698969954818693
4246,-0.4220438721109643
4247,-0.4844216739406893
4248,-0.4850006593989508
4249,-0.4856108426014673
4250,-0.48406365126375556
4251,-0.4836795477166194
4252,-0.4785371603769714
4253,-0.43467168090852587
4254,-0.4185345414547886
4255,-0.46065900185023123
4256,-0.43766548498144114
4257,-0.41841821542609425
4258,-0.43018995128323967
4259,-0.48294284790970554
4260,-0.4930704867679914
4261,-0.42665760798193825
4262,-0.4822870653120685
4263,-0.4812036128043958
4264,-0.4303366299204545
4265,-0.4462671982161397
4266,-0.43522895693232583
4267,-0.42499562985636335
4268,-0.481241778401822
4269,-0.43673258087896727
4270,-0.48516621411894856
4271,-0.482519981613009
4272,-0.48248625331675427
4273,-0.48163181213242584
4274,-0.4770633669946242
4275,-0.42772427114563727
4276,-0.4292070703479327
4277,-0.42969441890261934
4278,-0.4209388742063888
4279,-0.43396093949295533
4280,-0.4353480223323361
4281,-0.4346343742670804
4282,-0.4823414670883725
4283,-0.47509952682236084
4284,-0.47391345717888117
4285,-0.4338556397302673
4286,-0.3916322722311354
4287,-0.38022378768332493
4288,-0.4328810974756437
4289,-0.4197360766800477
4290,-0.4802021613620644
4291,-0.4791670956145122
4292,-0.4781492155121832
4293,-0.4341147851006584
4294,-0.42855365133222856
4295,-0.43863536669422043
4296,-0.45175452604683003
4297,-0.4862295756224962
4298,-0.4264063575039909
4299,-0.48160865002887254
4300,-0.48154632987832097
4301,-0.4803175495089677
4302,-0.4796078945530211
4303,-0.4790999341910247
4304,-0.47764747574939664
4305,-0.4766661881524305
4306,-0.4239170865966371
4307,-0.4975106860249028
4308,-0.4982414166930063
4309,-0.38159009223786433
4310,-0.43134875837066494
4311,-0.4339365558464994
4312,-0.48182732201041273
4313,-0.47980749508563775
4314,-0.48007823219021345
4315,-0.43700365403281816
4316,-0.442719384644446
4317,-0.4278750621176887
4318,-0.4339291798855438
4319,-0.41686053378882476
4320,-0.4306316073750484
4321,-0.4706103772630516
4322,-0.48118756493107256
4323,-0.4794588958178056
4324,-0.47951606243122663
4325,-0.47790071820501523
4326,-0.47732993395123824
4327,-0.4770040216134732
4328,-0.47502944773212236
4329,-0.4754141509537682
4330,-0.47395205054429157
4331,-0.426708651248239
4332,-0.42805422429512935
4333,-0.417382167447329
4334,-0.4199484568443734
4335,-0.4434231225387344
4336,-0.4824595051183361
4337,-0.47861846146775705
4338,-0.40739773769129056
4339,-0.4849460396165745
4340,-0.456764075187426
4341,-0.41320996899948753
4342,-0.40712972202503855
4343,-0.47692648753954175
4344,-0.47713518165255375
4345,-0.47648960622827713
4346,-0.47462641741204975
4347,-0.47426025888918627
4348,-0.4755142147956693
4349,-0.4095384934747903
4350,-0.45466724504714606
4351,-0.4811729012159773
4352,-0.42896465131986083
4353,-0.42946045982981823
4354,-0.34700848170206916
4355,-0.41004652780966694
4356,-0.4761014259301315
4357,-0.4585437787421846
4358,-0.45493740558305573
4359,-0.47371075607879504
4360,-0.47436024625449297
4361,-0.4714678144419801
4362,-0.47010214968846675
4363,-0.39682144193059954
4364,-0.4122742821686682
4365,-0.40958854985117465
4366,-0.4266555793786158
4367,-0.4133023919951045
4368,-0.47128131469817003
4369,-0.42829155416922177
4370,-0.4286177191529826
4371,-0.4254326809961193
4372,-0.42657670111694085
4373,-0.42541887418569324
4374,-0.4277234650157151
4375,-0.4139392245175213
4376,-0.4374575715644861
4377,-0.4723160843614676
4378,-0.40751052631442547
4379,-0.4086292534607878
4380,-0.45035995353585273
4381,-0.4918348748352445
4382,-0.4366469125715424
4383,-0.46731288355755884
4384,-0.3962568316100688
4385,-0.472659373501332
4386,-0.4705598406206664
4387,-0.4682484047797459
4388,-0.42052200192830497
4389,-0.45436390889063083
4390,-0.4688797706476899
4391,-0.4644148064263205
4392,-0.45294911937005944
4393,-0.46175331182370566
4394,-0.4549423548711294
4395,-0.47616920223418324
4396,-0.4283515704318705
4397,-0.4800001832535941
